BTM.topic,Relevance.rank,Term,Probability,Relevance
29,18,aqua,0.008,-1.553
29,19,sailing,0.008,-1.58
29,20,adventure,0.007,-1.603
29,21,caribbean,0.004,-1.614
29,22,sportfishing,0.003,-1.632
29,23,cyprus,0.003,-1.673
29,24,cruises,0.005,-1.714
29,25,vacations,0.003,-1.761
29,26,weddings,0.006,-1.769
29,27,adventures,0.006,-1.812
29,28,club,0.018,-1.832
29,29,bluewater,0.003,-1.846
29,30,world,0.014,-1.852
30,1,be,0.039,-0.494
30,2,an,0.04,-0.508
30,3,do,0.025,-0.791
30,4,in,0.037,-1.112
30,5,ex,0.013,-1.284
30,6,or,0.017,-1.325
30,7,on,0.022,-1.461
30,8,it,0.018,-1.476
30,9,en,0.011,-1.496
30,10,to,0.018,-1.593
30,11,kum,0.003,-1.595
30,12,ky,0.007,-1.69
30,13,rz,0.002,-1.709
30,14,not,0.006,-1.758
30,15,des,0.005,-1.776
30,16,iz,0.003,-1.824
30,17,re,0.008,-1.832
30,18,om,0.004,-1.845
30,19,chan,0.003,-1.862
30,20,dal,0.003,-1.877
30,21,ok,0.006,-1.882
30,22,ad,0.007,-1.885
30,23,sit,0.003,-1.909
30,24,we,0.008,-1.917
30,25,meth,0.002,-1.933
30,26,der,0.005,-1.934
30,27,go,0.01,-1.952
30,28,have,0.003,-1.956
30,29,well,0.005,-1.996
30,30,co,0.012,-1.999
31,1,mt,0.101,0.844
31,2,mount,0.067,0.749
31,3,zion,0.026,-0.046
31,4,carmel,0.019,-0.125
31,5,airy,0.007,-0.314
31,6,umc,0.052,-0.375
31,7,holly,0.014,-0.517
31,8,sinai,0.008,-0.636
31,9,vernon,0.009,-0.639
31,10,posse,0.005,-0.639
31,11,pleasant,0.01,-0.678
31,12,clown,0.008,-0.705
31,13,olivet,0.005,-0.787
31,14,ole,0.007,-0.907
31,15,shasta,0.006,-0.959
31,16,hood,0.007,-0.966
31,17,calvary,0.012,-0.983
31,18,nittany,0.004,-1.005
31,19,hickory,0.006,-1.133
31,20,tabor,0.004,-1.145
31,21,shiloh,0.005,-1.246
31,22,chino,0.003,-1.268
31,23,mercy,0.007,-1.299
31,24,olive,0.006,-1.303
31,25,cemetery,0.005,-1.325
31,26,seymour,0.003,-1.343
31,27,theodore,0.003,-1.373
31,28,baker,0.008,-1.373
31,29,trillium,0.003,-1.383
31,30,ngc,0.002,-1.402
32,1,mountain,0.099,0.556
32,2,rocky,0.048,0.491
32,3,mtn,0.022,-0.255
32,4,smoky,0.008,-0.738
32,5,goats,0.007,-0.801
32,6,view,0.018,-0.857
32,7,mountains,0.007,-0.949
32,8,midnight,0.007,-0.977
32,9,dairy,0.007,-1.019
32,10,goat,0.007,-1.019
32,11,rising,0.007,-1.118
32,12,biking,0.004,-1.153
32,13,sun,0.016,-1.165
32,14,farm,0.019,-1.218
32,15,boer,0.004,-1.245
32,16,soap,0.008,-1.326
32,17,winter,0.006,-1.395
32,18,prairie,0.007,-1.4
32,19,sable,0.002,-1.415
32,20,horse,0.013,-1.428
32,21,iron,0.007,-1.46
32,22,green,0.013,-1.461
32,23,walkers,0.004,-1.462
32,24,horror,0.004,-1.49
32,25,racers,0.003,-1.494
32,26,blue,0.014,-1.512
32,27,yurts,0.002,-1.548
32,28,hill,0.012,-1.549
32,29,alpaca,0.004,-1.557
32,30,wren,0.003,-1.562
33,1,yellow,0.045,0.524
33,2,abuse,0.03,0.45
33,3,prevent,0.018,0.292
33,4,pages,0.047,0.28
33,5,contact,0.026,0.079
33,6,child,0.029,-0.193
33,7,every,0.017,-0.213
33,8,bookshop,0.007,-0.565
33,9,lenses,0.006,-0.637
33,10,problem,0.006,-0.666
33,11,suns,0.005,-0.8
33,12,international,0.026,-0.807
33,13,problems,0.006,-0.811
33,14,lens,0.009,-0.813
33,15,rus,0.01,-0.842
33,16,kala,0.006,-0.865
33,17,irs,0.006,-0.943
33,18,renegade,0.005,-0.962
33,19,nora,0.004,-1.054
33,20,juggling,0.004,-1.076
33,21,licensing,0.004,-1.116
33,22,oman,0.004,-1.116
33,23,ccm,0.005,-1.13
33,24,heavens,0.004,-1.134
33,25,celeb,0.004,-1.213
33,26,man,0.017,-1.222
33,27,mani,0.004,-1.258
33,28,premiere,0.004,-1.258
33,29,ards,0.003,-1.262
33,30,cpl,0.003,-1.296
34,1,santa,0.119,1.188
34,2,yoga,0.122,0.689
34,3,cruz,0.031,0.329
34,4,fe,0.038,0.301
34,5,bikram,0.027,0.247
34,6,sahaja,0.018,0.132
34,7,barbara,0.024,-0.136
34,8,rosa,0.013,-0.394
34,9,ashtanga,0.005,-0.682
34,10,kriya,0.005,-0.682
34,11,claus,0.005,-0.778
34,12,clara,0.005,-0.858
34,13,kundalini,0.004,-0.944
34,14,rory,0.004,-0.979
34,15,studio,0.024,-1.021
34,16,hari,0.004,-1.049
34,17,maha,0.004,-1.094
34,18,monica,0.006,-1.096
34,19,shanti,0.004,-1.118
34,20,prana,0.003,-1.234
34,21,yogi,0.003,-1.317
34,22,jeannie,0.003,-1.367
34,23,ashram,0.002,-1.394
34,24,shakti,0.003,-1.406
34,25,mandir,0.003,-1.425
34,26,shree,0.003,-1.425
34,27,deva,0.003,-1.474
34,28,movement,0.004,-1.48
34,29,om,0.006,-1.502
34,30,breathe,0.003,-1.519
35,1,horses,0.083,0.797
35,2,horse,0.112,0.761
35,3,quarter,0.04,0.484
35,4,rocking,0.016,-0.131
35,5,paint,0.016,-0.605
35,6,arabian,0.008,-0.702
35,7,barrel,0.008,-0.75
35,8,riding,0.01,-0.854
35,9,miniature,0.009,-0.972
35,10,ranch,0.023,-0.976
35,11,racing,0.017,-1.124
35,12,painted,0.007,-1.136
35,13,trail,0.011,-1.246
35,14,farm,0.017,-1.328
35,15,icelandic,0.003,-1.345
35,16,teeth,0.003,-1.367
35,17,paints,0.005,-1.371
35,18,sport,0.011,-1.382
35,19,tack,0.004,-1.436
35,20,quarters,0.003,-1.44
35,21,morgan,0.007,-1.449
35,22,coaches,0.003,-1.46
35,23,donkeys,0.002,-1.466
35,24,shire,0.004,-1.477
35,25,show,0.01,-1.492
35,26,reining,0.002,-1.501
35,27,ponies,0.004,-1.512
35,28,performance,0.008,-1.535
35,29,association,0.008,-1.552
35,30,livestock,0.004,-1.584
36,1,sacred,0.068,0.76
36,2,heart,0.093,0.668
36,3,notre,0.018,0.231
36,4,sisters,0.033,0.198
36,5,dame,0.019,0.187
36,6,poor,0.016,-0.001
36,7,clares,0.007,-0.518
36,8,immaculate,0.006,-0.629
36,9,clare,0.01,-0.653
36,10,of,0.063,-0.726
36,11,divine,0.011,-0.733
36,12,mercy,0.011,-0.81
36,13,federation,0.008,-0.835
36,14,parish,0.016,-0.918
36,15,presentation,0.007,-0.935
36,16,conception,0.004,-1.004
36,17,church,0.034,-1.141
36,18,bowie,0.005,-1.162
36,19,hrt,0.002,-1.166
36,20,carmelite,0.002,-1.186
36,21,rites,0.003,-1.217
36,22,geometry,0.003,-1.255
36,23,ursuline,0.002,-1.328
36,24,franciscan,0.004,-1.332
36,25,savannah,0.005,-1.36
36,26,hs,0.008,-1.38
36,27,gbc,0.005,-1.409
36,28,benedictine,0.002,-1.41
36,29,ravens,0.004,-1.415
36,30,christi,0.004,-1.418
37,1,lawyer,0.056,0.319
37,2,injury,0.042,0.28
37,3,attorney,0.035,0.008
37,4,criminal,0.025,-0.017
37,5,law,0.081,-0.203
37,6,defense,0.019,-0.35
37,7,divorce,0.021,-0.373
37,8,personal,0.017,-0.457
37,9,lawyers,0.02,-0.528
37,10,dui,0.011,-0.692
37,11,bankruptcy,0.009,-0.865
37,12,immigration,0.01,-0.889
37,13,accident,0.006,-0.935
37,14,firm,0.015,-1.095
37,15,blog,0.014,-1.106
37,16,employment,0.006,-1.176
37,17,attorneys,0.007,-1.218
37,18,dwi,0.004,-1.286
37,19,probate,0.004,-1.302
37,20,trial,0.005,-1.493
37,21,mediation,0.005,-1.544
37,22,family,0.012,-1.602
37,23,florida,0.009,-1.631
37,24,york,0.007,-1.696
37,25,duilawyer,0.002,-1.698
37,26,estate,0.007,-1.707
37,27,tax,0.007,-1.749
37,28,michigan,0.006,-1.772
37,29,planning,0.005,-1.774
37,30,elder,0.004,-1.808
38,1,care,0.051,-0.179
38,2,foot,0.03,-0.2
38,3,center,0.052,-0.428
38,4,eye,0.031,-0.435
38,5,ankle,0.009,-0.743
38,6,clinic,0.019,-0.943
38,7,laser,0.013,-1.148
38,8,spine,0.006,-1.255
38,9,surgery,0.01,-1.279
38,10,allergy,0.007,-1.332
38,11,doctor,0.008,-1.445
38,12,vet,0.013,-1.451
38,13,centers,0.005,-1.46
38,14,pain,0.006,-1.462
38,15,fertility,0.005,-1.518
38,16,vein,0.003,-1.53
38,17,lasik,0.004,-1.584
38,18,skin,0.006,-1.63
38,19,pet,0.009,-1.714
38,20,and,0.022,-1.734
38,21,health,0.012,-1.737
38,22,asthma,0.003,-1.74
38,23,doc,0.006,-1.76
38,24,podiatry,0.004,-1.761
38,25,family,0.01,-1.795
38,26,medical,0.008,-1.827
38,27,institute,0.007,-1.857
38,28,cosmetic,0.004,-1.87
38,29,womens,0.005,-1.884
38,30,wellness,0.004,-1.886
39,1,up,0.111,0.719
39,2,make,0.054,0.497
39,3,it,0.035,-0.797
39,4,permanent,0.005,-0.853
39,5,with,0.018,-0.952
39,6,wake,0.006,-1.131
39,7,me,0.018,-1.248
39,8,wish,0.006,-1.305
39,9,build,0.006,-1.305
39,10,and,0.034,-1.311
39,11,then,0.004,-1.371
39,12,hook,0.005,-1.415
39,13,style,0.008,-1.443
39,14,stand,0.005,-1.45
39,15,blow,0.003,-1.453
39,16,making,0.005,-1.488
39,17,saved,0.002,-1.493
39,18,by,0.016,-1.508
39,19,warm,0.004,-1.516
39,20,sign,0.009,-1.517
39,21,paste,0.002,-1.531
39,22,shut,0.002,-1.531
39,23,dignity,0.002,-1.56
39,24,hair,0.006,-1.595
39,25,out,0.008,-1.653
39,26,dress,0.003,-1.723
39,27,frankie,0.002,-1.76
39,28,trip,0.004,-1.794
39,29,mosaics,0.003,-1.798
39,30,now,0.008,-1.799
40,1,grand,0.135,1.264
40,2,prix,0.026,0.522
40,3,slam,0.013,-0.103
40,4,lodge,0.043,-0.15
40,5,rapids,0.013,-0.27
40,6,hells,0.007,-0.437
40,7,canyon,0.017,-0.588
40,8,bahamas,0.007,-0.694
40,9,avenue,0.013,-0.722
40,10,croix,0.005,-0.949
40,11,baden,0.004,-0.955
40,12,casino,0.013,-0.958
40,13,delmar,0.005,-1.114
40,14,opera,0.01,-1.131
40,15,cuba,0.005,-1.133
40,16,strand,0.005,-1.133
40,17,ical,0.004,-1.138
40,18,petty,0.004,-1.138
40,19,bois,0.004,-1.138
40,20,rods,0.007,-1.165
40,21,cleveland,0.008,-1.177
40,22,sauk,0.003,-1.186
40,23,charity,0.007,-1.204
40,24,theft,0.004,-1.261
40,25,hostel,0.005,-1.295
40,26,valley,0.017,-1.338
40,27,fop,0.004,-1.354
40,28,iber,0.002,-1.366
40,29,euclid,0.003,-1.374
40,30,mn,0.01,-1.401
41,1,surgery,0.143,1.405
41,2,plastic,0.12,1.152
41,3,cosmetic,0.041,0.568
41,4,facial,0.014,0.093
41,5,puget,0.014,0.02
41,6,bmw,0.012,-0.545
41,7,cca,0.01,-0.585
41,8,sound,0.023,-0.752
41,9,surgeons,0.005,-0.952
41,10,mixer,0.004,-1.07
41,11,buster,0.005,-1.148
41,12,drd,0.003,-1.208
41,13,surgeon,0.005,-1.217
41,14,aesthetic,0.003,-1.274
41,15,injection,0.003,-1.357
41,16,lumber,0.005,-1.389
41,17,marla,0.002,-1.431
41,18,avenue,0.006,-1.447
41,19,hotline,0.004,-1.468
41,20,plastics,0.009,-1.477
41,21,houston,0.009,-1.489
41,22,india,0.012,-1.52
41,23,vascular,0.002,-1.531
41,24,paragliding,0.003,-1.535
41,25,pack,0.008,-1.536
41,26,homeschoolers,0.003,-1.563
41,27,rsc,0.003,-1.563
41,28,loyal,0.002,-1.574
41,29,sf,0.009,-1.59
41,30,seattle,0.007,-1.599
42,1,of,0.246,0.629
42,2,christ,0.03,-0.469
42,3,the,0.101,-0.495
42,4,lady,0.015,-0.872
42,5,our,0.016,-1.027
42,6,church,0.031,-1.226
42,7,lord,0.007,-1.307
42,8,god,0.008,-1.375
42,9,queen,0.005,-1.61
42,10,king,0.01,-1.624
42,11,friends,0.007,-1.637
42,12,house,0.011,-1.723
42,13,peace,0.006,-1.822
42,14,fame,0.003,-1.83
42,15,fear,0.003,-1.889
42,16,love,0.007,-1.896
42,17,rockies,0.002,-1.947
42,18,sword,0.003,-2.002
42,19,world,0.011,-2.043
42,20,sons,0.003,-2.065
42,21,taste,0.003,-2.074
42,22,school,0.008,-2.139
42,23,hope,0.006,-2.152
42,24,mary,0.005,-2.152
42,25,prayer,0.002,-2.181
42,26,america,0.005,-2.208
42,27,life,0.008,-2.231
42,28,shades,0.002,-2.24
42,29,lords,0.002,-2.26
42,30,daughters,0.001,-2.279
43,1,war,0.11,1.038
43,2,civil,0.053,0.81
43,3,postal,0.013,-0.285
43,4,history,0.029,-0.479
43,5,theory,0.012,-0.621
43,6,tug,0.007,-0.724
43,7,nuclear,0.008,-0.741
43,8,of,0.061,-0.761
43,9,third,0.009,-0.906
43,10,museum,0.026,-0.928
43,11,cigars,0.008,-0.937
43,12,medals,0.006,-0.948
43,13,reich,0.005,-0.979
43,14,world,0.031,-1.034
43,15,wwii,0.004,-1.096
43,16,petroleum,0.005,-1.13
43,17,field,0.011,-1.238
43,18,cuba,0.005,-1.267
43,19,bunker,0.004,-1.373
43,20,letters,0.004,-1.421
43,21,korean,0.004,-1.435
43,22,photos,0.009,-1.445
43,23,vietnam,0.004,-1.457
43,24,veterans,0.003,-1.463
43,25,pow,0.003,-1.481
43,26,tobacco,0.004,-1.488
43,27,mia,0.004,-1.498
43,28,mormon,0.003,-1.5
43,29,germany,0.003,-1.518
43,30,crimes,0.002,-1.52
44,1,fort,0.121,1.272
44,2,worth,0.049,0.612
44,3,lauderdale,0.011,0.003
44,4,rouge,0.013,-0.041
44,5,baton,0.009,-0.147
44,6,wayne,0.021,-0.186
44,7,ft,0.018,-0.322
44,8,hep,0.009,-0.331
44,9,myers,0.013,-0.486
44,10,stockholm,0.005,-0.623
44,11,collins,0.013,-0.663
44,12,goods,0.011,-0.692
44,13,koeln,0.004,-0.947
44,14,bonn,0.003,-1.082
44,15,awc,0.004,-1.094
44,16,bmw,0.007,-1.145
44,17,hamburg,0.004,-1.169
44,18,frankfurt,0.003,-1.171
44,19,garry,0.003,-1.276
44,20,harold,0.004,-1.286
44,21,rolfing,0.004,-1.305
44,22,anglican,0.005,-1.321
44,23,dodge,0.004,-1.337
44,24,oslo,0.002,-1.352
44,25,aft,0.002,-1.352
44,26,dig,0.005,-1.385
44,27,hannover,0.002,-1.394
44,28,pools,0.004,-1.4
44,29,peck,0.003,-1.449
44,30,smith,0.012,-1.463
45,1,cross,0.04,-0.141
45,2,cowboy,0.032,-0.197
45,3,walla,0.007,-0.5
45,4,none,0.006,-0.791
45,5,country,0.025,-0.812
45,6,bar,0.021,-0.842
45,7,snow,0.012,-0.919
45,8,red,0.021,-0.978
45,9,trail,0.014,-0.998
45,10,brazos,0.004,-1.051
45,11,church,0.035,-1.089
45,12,trails,0.009,-1.103
45,13,whisky,0.004,-1.302
45,14,scotch,0.003,-1.349
45,15,plains,0.006,-1.366
45,16,malt,0.003,-1.378
45,17,stitching,0.003,-1.391
45,18,timbers,0.003,-1.46
45,19,southern,0.009,-1.515
45,20,the,0.036,-1.535
45,21,riders,0.005,-1.551
45,22,comanche,0.002,-1.555
45,23,white,0.01,-1.567
45,24,conservancy,0.003,-1.592
45,25,outfitters,0.008,-1.611
45,26,wine,0.01,-1.621
45,27,pointe,0.004,-1.623
45,28,ghost,0.005,-1.671
45,29,ranch,0.011,-1.694
45,30,brewing,0.005,-1.701
46,1,st,0.27,0.923
46,2,saint,0.041,-0.165
46,3,parish,0.02,-0.7
46,4,marys,0.014,-0.791
46,5,johns,0.016,-0.809
46,6,andrews,0.012,-0.946
46,7,church,0.039,-0.996
46,8,pauls,0.011,-1.037
46,9,lukes,0.008,-1.055
46,10,joseph,0.011,-1.071
46,11,mary,0.012,-1.147
46,12,cathedral,0.009,-1.193
46,13,francis,0.008,-1.219
46,14,john,0.016,-1.292
46,15,paul,0.013,-1.309
46,16,james,0.013,-1.319
46,17,catholic,0.01,-1.345
46,18,michaels,0.006,-1.399
46,19,georges,0.005,-1.424
46,20,marks,0.007,-1.442
46,21,josephs,0.004,-1.452
46,22,patricks,0.004,-1.478
46,23,andrew,0.007,-1.532
46,24,peters,0.006,-1.535
46,25,louis,0.006,-1.538
46,26,luke,0.005,-1.543
46,27,thomas,0.008,-1.561
46,28,school,0.014,-1.635
46,29,nicholas,0.004,-1.686
46,30,jude,0.003,-1.693
47,1,motor,0.039,0.24
47,2,racing,0.059,0.107
47,3,drag,0.023,0.076
47,4,speedway,0.025,-0.285
47,5,deja,0.008,-0.379
47,6,rolls,0.009,-0.486
47,7,vu,0.012,-0.492
47,8,engines,0.011,-0.513
47,9,horn,0.012,-0.701
47,10,bracket,0.004,-0.873
47,11,traction,0.005,-0.917
47,12,royce,0.006,-0.966
47,13,auto,0.017,-1.115
47,14,times,0.014,-1.118
47,15,photographic,0.005,-1.127
47,16,vette,0.004,-1.14
47,17,boy,0.009,-1.158
47,18,bentley,0.005,-1.167
47,19,ar,0.013,-1.171
47,20,hound,0.006,-1.222
47,21,arne,0.003,-1.253
47,22,drummer,0.004,-1.263
47,23,steam,0.006,-1.268
47,24,fuels,0.004,-1.283
47,25,gj,0.004,-1.312
47,26,ors,0.003,-1.38
47,27,hofer,0.003,-1.38
47,28,sonny,0.003,-1.395
47,29,salon,0.005,-1.404
47,30,gone,0.005,-1.407
48,1,is,0.045,-0.611
48,2,as,0.026,-1.071
48,3,it,0.025,-1.124
48,4,am,0.017,-1.323
48,5,re,0.012,-1.402
48,6,an,0.014,-1.531
48,7,de,0.012,-1.591
48,8,zk,0.002,-1.616
48,9,pra,0.003,-1.63
48,10,ko,0.006,-1.69
48,11,at,0.012,-1.754
48,12,co,0.014,-1.779
48,13,simo,0.002,-1.79
48,14,ud,0.002,-1.806
48,15,faa,0.002,-1.888
48,16,in,0.017,-1.908
48,17,international,0.009,-1.913
48,18,lat,0.002,-1.916
48,19,sch,0.004,-1.93
48,20,hta,0.001,-1.932
48,21,inc,0.014,-1.936
48,22,jap,0.002,-1.944
48,23,online,0.014,-1.96
48,24,so,0.008,-1.968
48,25,mb,0.005,-1.969
48,26,mf,0.003,-1.976
48,27,arabians,0.003,-1.988
48,28,oh,0.004,-1.988
48,29,iv,0.003,-2.002
48,30,cal,0.006,-2.02
49,1,life,0.028,-0.946
49,2,truth,0.01,-1.111
49,3,for,0.022,-1.315
49,4,your,0.015,-1.33
49,5,word,0.009,-1.458
49,6,the,0.036,-1.516
49,7,of,0.028,-1.543
49,8,love,0.01,-1.568
49,9,in,0.023,-1.575
49,10,god,0.006,-1.734
49,11,grace,0.008,-1.746
49,12,to,0.015,-1.776
49,13,money,0.005,-1.811
49,14,coaching,0.004,-1.855
49,15,with,0.007,-1.902
49,16,and,0.018,-1.939
49,17,spirit,0.006,-1.955
49,18,true,0.005,-1.964
49,19,light,0.007,-1.999
49,20,journey,0.003,-2.006
49,21,coach,0.004,-2.057
49,22,work,0.005,-2.079
49,23,time,0.007,-2.086
49,24,science,0.006,-2.124
49,25,animals,0.003,-2.136
49,26,find,0.004,-2.163
49,27,living,0.005,-2.174
49,28,skills,0.003,-2.191
49,29,bible,0.006,-2.191
49,30,4,0.01,-2.194
50,1,south,0.073,0.334
50,2,beach,0.053,0.191
50,3,palm,0.024,-0.185
50,4,north,0.038,-0.401
50,5,dias,0.011,-0.426
50,6,tres,0.012,-0.432
50,7,shore,0.017,-0.443
50,8,myrtle,0.008,-0.672
50,9,carolina,0.016,-0.78
50,10,coast,0.021,-0.843
50,11,florida,0.02,-0.868
50,12,jersey,0.012,-0.883
50,13,mid,0.012,-0.973
50,14,texas,0.018,-1.169
50,15,downs,0.006,-1.208
50,16,coastal,0.008,-1.292
50,17,gulf,0.007,-1.335
50,18,regions,0.002,-1.455
50,19,herts,0.003,-1.544
50,20,africa,0.006,-1.59
50,21,pole,0.004,-1.619
50,22,boys,0.005,-1.655
50,23,kiteboarding,0.003,-1.694
50,24,west,0.012,-1.696
50,25,skydive,0.005,-1.713
50,26,cca,0.003,-1.722
50,27,waterfowl,0.002,-1.736
50,28,platte,0.002,-1.757
50,29,divers,0.005,-1.768
50,30,wales,0.004,-1.779
51,1,kung,0.06,0.88
51,2,fu,0.062,0.733
51,3,chun,0.021,0.089
51,4,ryu,0.014,-0.169
51,5,karate,0.028,-0.204
51,6,aikido,0.032,-0.215
51,7,wing,0.022,-0.237
51,8,shaolin,0.013,-0.265
51,9,shin,0.016,-0.265
51,10,dojo,0.016,-0.318
51,11,soo,0.01,-0.343
51,12,yosh,0.005,-0.561
51,13,wado,0.005,-0.642
51,14,tai,0.011,-0.686
51,15,kai,0.011,-0.776
51,16,tang,0.007,-0.782
51,17,sho,0.007,-0.807
51,18,kan,0.009,-0.878
51,19,mantis,0.006,-0.902
51,20,kenpo,0.007,-0.934
51,21,zen,0.013,-1.027
51,22,shotokan,0.005,-1.055
51,23,seika,0.003,-1.06
51,24,bukan,0.003,-1.063
51,25,chow,0.005,-1.083
51,26,ojo,0.004,-1.171
51,27,budo,0.004,-1.218
51,28,do,0.016,-1.226
51,29,chi,0.01,-1.23
51,30,kwan,0.003,-1.284
52,1,funeral,0.143,1.221
52,2,home,0.241,1.212
52,3,homes,0.038,-0.039
52,4,loans,0.01,-0.793
52,5,at,0.03,-0.864
52,6,care,0.02,-1.095
52,7,theater,0.01,-1.097
52,8,log,0.013,-1.124
52,9,nursing,0.007,-1.127
52,10,improvement,0.003,-1.349
52,11,plans,0.007,-1.351
52,12,decor,0.006,-1.43
52,13,masonic,0.006,-1.443
52,14,childcare,0.004,-1.498
52,15,loan,0.005,-1.551
52,16,educators,0.003,-1.589
52,17,welcome,0.003,-1.683
52,18,almost,0.002,-1.762
52,19,inspection,0.003,-1.779
52,20,luxury,0.003,-1.788
52,21,whites,0.002,-1.807
52,22,service,0.009,-1.816
52,23,directors,0.002,-1.831
52,24,eaton,0.002,-1.832
52,25,memorial,0.005,-1.834
52,26,family,0.009,-1.874
52,27,coyle,0.002,-1.906
52,28,stevens,0.003,-1.92
52,29,away,0.004,-1.921
52,30,based,0.002,-1.955
53,1,hua,0.023,0.032
53,2,chem,0.037,-0.281
53,3,yuan,0.01,-0.457
53,4,xin,0.01,-0.493
53,5,xing,0.009,-0.546
53,6,hong,0.01,-0.596
53,7,china,0.025,-0.605
53,8,sheng,0.009,-0.626
53,9,dong,0.008,-0.672
53,10,jin,0.01,-0.741
53,11,yang,0.008,-0.788
53,12,tian,0.006,-0.853
53,13,yu,0.009,-0.904
53,14,chang,0.007,-0.906
53,15,yong,0.006,-0.907
53,16,zhong,0.005,-0.912
53,17,heng,0.006,-0.939
53,18,wah,0.005,-0.982
53,19,ying,0.004,-0.987
53,20,chen,0.007,-1.029
53,21,ming,0.006,-1.043
53,22,tex,0.018,-1.062
53,23,tai,0.008,-1.081
53,24,guang,0.003,-1.091
53,25,peng,0.004,-1.104
53,26,long,0.013,-1.117
53,27,cheng,0.005,-1.125
53,28,tong,0.005,-1.136
53,29,cn,0.009,-1.137
53,30,feng,0.01,-1.15
54,1,or,0.022,-1.078
54,2,to,0.019,-1.546
54,3,it,0.015,-1.637
54,4,is,0.014,-1.753
54,5,el,0.008,-1.812
54,6,has,0.004,-1.847
54,7,as,0.011,-1.902
54,8,on,0.013,-2.002
54,9,il,0.005,-2.055
54,10,at,0.009,-2.063
54,11,an,0.008,-2.08
54,12,ka,0.004,-2.094
54,13,in,0.013,-2.126
54,14,os,0.005,-2.193
54,15,her,0.004,-2.2
54,16,pen,0.004,-2.2
54,17,gio,0.001,-2.26
54,18,am,0.007,-2.273
54,19,ko,0.003,-2.276
54,20,kal,0.002,-2.304
54,21,wa,0.004,-2.31
54,22,graf,0.002,-2.311
54,23,par,0.002,-2.311
54,24,sz,0.002,-2.329
54,25,him,0.002,-2.332
54,26,du,0.003,-2.335
54,27,ab,0.003,-2.34
54,28,co,0.008,-2.345
54,29,he,0.004,-2.369
54,30,can,0.005,-2.374
55,1,rescue,0.119,0.786
55,2,collie,0.011,-0.45
55,3,cocker,0.009,-0.544
55,4,terrier,0.011,-0.618
55,5,pug,0.011,-0.633
55,6,border,0.013,-0.639
55,7,spaniel,0.006,-0.717
55,8,club,0.052,-0.785
55,9,boxer,0.008,-0.807
55,10,basset,0.006,-0.809
55,11,terriers,0.006,-0.932
55,12,dog,0.021,-0.941
55,13,retriever,0.006,-1.01
55,14,sheltie,0.005,-1.084
55,15,bulldog,0.006,-1.113
55,16,ridgeback,0.003,-1.161
55,17,hound,0.006,-1.205
55,18,tibetan,0.005,-1.272
55,19,westie,0.003,-1.275
55,20,dachshund,0.003,-1.275
55,21,dogs,0.01,-1.294
55,22,sharpei,0.003,-1.301
55,23,rhodesian,0.003,-1.307
55,24,spitz,0.003,-1.336
55,25,bull,0.007,-1.361
55,26,finnish,0.003,-1.373
55,27,labrador,0.003,-1.39
55,28,canine,0.005,-1.418
55,29,guinea,0.002,-1.454
55,30,greyhound,0.006,-1.458
56,1,of,0.081,-0.48
56,2,the,0.068,-0.894
56,3,heart,0.017,-1.043
56,4,healing,0.011,-1.208
56,5,soul,0.009,-1.311
56,6,spirit,0.012,-1.347
56,7,yoga,0.012,-1.608
56,8,art,0.019,-1.706
56,9,sacred,0.005,-1.768
56,10,earth,0.008,-1.792
56,11,light,0.009,-1.827
56,12,from,0.005,-1.872
56,13,life,0.011,-1.915
56,14,with,0.007,-1.957
56,15,touch,0.005,-1.987
56,16,desert,0.004,-2.024
56,17,ancient,0.003,-2.054
56,18,circle,0.005,-2.075
56,19,herbs,0.003,-2.091
56,20,tao,0.003,-2.149
56,21,center,0.009,-2.156
56,22,living,0.005,-2.165
56,23,hearts,0.003,-2.177
56,24,path,0.003,-2.22
56,25,wisdom,0.003,-2.246
56,26,inner,0.003,-2.281
56,27,and,0.013,-2.29
56,28,kingdom,0.002,-2.306
56,29,spirits,0.002,-2.315
56,30,ways,0.002,-2.347
57,1,car,0.069,0.223
57,2,cars,0.031,-0.135
57,3,classic,0.026,-0.594
57,4,motor,0.011,-1.016
57,5,slot,0.006,-1.123
57,6,muscle,0.006,-1.147
57,7,racing,0.015,-1.262
57,8,show,0.013,-1.282
57,9,vintage,0.01,-1.344
57,10,auto,0.013,-1.394
57,11,electric,0.009,-1.43
57,12,model,0.009,-1.431
57,13,truck,0.008,-1.459
57,14,club,0.026,-1.475
57,15,jaguar,0.003,-1.513
57,16,ads,0.005,-1.589
57,17,motorcycle,0.006,-1.633
57,18,shows,0.004,-1.658
57,19,delorean,0.002,-1.681
57,20,tractors,0.002,-1.719
57,21,race,0.006,-1.723
57,22,quotes,0.004,-1.729
57,23,drag,0.004,-1.731
57,24,parts,0.009,-1.756
57,25,radio,0.009,-1.788
57,26,donate,0.002,-1.809
57,27,used,0.004,-1.81
57,28,boats,0.005,-1.82
57,29,photos,0.006,-1.832
57,30,instant,0.003,-1.833
58,1,4,0.116,0.259
58,2,less,0.025,-0.216
58,3,for,0.053,-0.45
58,4,sale,0.02,-0.472
58,5,buy,0.015,-0.915
58,6,wd,0.008,-1.091
58,7,kids,0.017,-1.094
58,8,cash,0.007,-1.292
58,9,sell,0.006,-1.352
58,10,all,0.018,-1.394
58,11,phones,0.004,-1.417
